Event Name,Event Type,Event Description,Date & Time,Duration (hrs),City,Country,Latitude,Longitude,Attendees,Average Rating,Review Count,Cost,Target Audience
Isaan Sound Celebration in Udon Thani,Music,"Enjoy live performances and local rhythms at the Isaan Sound Celebration in Udon Thani, celebrating Thai music culture in Udon Thani.",1/24/2025 5:23,3,Udon Thani,Thailand,18.09595447,98.32703799,2941,4.7,723,Free,Everyone
Thai Indie Sound Festival in Udon Thani,Music,"Enjoy live performances and local rhythms at the Thai Indie Sound Festival in Udon Thani, celebrating Thai music culture in Udon Thani.",2/27/2025 13:19,5,Udon Thani,Thailand,8.082199289,96.173684,1699,3.3,517,Low,Nomads
Lantern Melody Night in Udon Thani,Music,"Enjoy live performances and local rhythms at the Lantern Melody Night in Udon Thani, celebrating Thai music culture in Udon Thani.",1/2/2025 14:34,4,Udon Thani,Thailand,7.109273856,98.27004263,4206,3.4,354,High,Nomads
Silk Spirit Ceremony of Sports in Udon Thani,Sports,"Compete or cheer at the Silk Spirit Ceremony of Sports in Udon Thani, an action-packed sports celebration highlighting strength and spirit in Udon Thani.",3/16/2025 17:15,1,Udon Thani,Thailand,17.77332758,100.9117625,4749,4.9,386,Free,Nomads
Highland Marathon in Udon Thani,Sports,"Experience competitive spirit and high energy at the Highland Marathon in Udon Thani, a celebration of movement and sports in Udon Thani.",3/8/2025 14:31,4,Udon Thani,Thailand,11.91539839,103.5705402,1780,4.1,284,High,Locals
Spirit Folk Dance Night of Sports in Udon Thani,Sports,"Compete or cheer at the Spirit Folk Dance Night of Sports in Udon Thani, an action-packed sports celebration highlighting strength and spirit in Udon Thani.",3/11/2025 7:39,3,Udon Thani,Thailand,17.79173432,101.2293663,1984,3.2,682,Medium,Locals
Silk Folk Dance Night of Sports in Udon Thani,Sports,"Compete or cheer at the Silk Folk Dance Night of Sports in Udon Thani, an action-packed sports celebration highlighting strength and spirit in Udon Thani.",2/1/2025 22:00,5,Udon Thani,Thailand,13.80051879,100.4380689,1945,3.7,831,High,Locals
FutureCode Conference in Udon Thani,Technology,"Join leading tech minds and innovators at the FutureCode Conference in Udon Thani, where the future of technology unfolds in Udon Thani.",1/4/2025 7:02,3,Udon Thani,Thailand,12.51129025,95.34426129,905,3.7,181,Low,Locals
TechSphere Bangkok in Udon Thani,Technology,"Join leading tech minds and innovators at the TechSphere Bangkok in Udon Thani, where the future of technology unfolds in Udon Thani.",1/27/2025 21:11,4,Udon Thani,Thailand,12.83824099,97.88654817,2856,3.4,352,Free,Locals
Digital Futures Forum in Udon Thani,Technology,"Join leading tech minds and innovators at the Digital Futures Forum in Udon Thani, where the future of technology unfolds in Udon Thani.",1/8/2025 12:11,2,Udon Thani,Thailand,9.098705499,95.94078587,4015,3.5,107,Low,Everyone
ThaiTech Expo in Udon Thani,Technology,"Join leading tech minds and innovators at the ThaiTech Expo in Udon Thani, where the future of technology unfolds in Udon Thani.",3/17/2025 9:49,4,Udon Thani,Thailand,15.39997605,98.3518231,2465,4.0,949,Low,Expats
Rice Spirit Ceremony of Arts in Udon Thani,Arts,"Explore Thai creativity at the Rice Spirit Ceremony of Arts in Udon Thani, a vibrant showcase of traditional and contemporary arts in Udon Thani.",1/29/2025 22:39,2,Udon Thani,Thailand,8.226718368,103.5952528,3398,3.3,876,High,Nomads
Elephant Silk Festival of Arts in Udon Thani (755),Arts,"Explore Thai creativity at the Elephant Silk Festival of Arts in Udon Thani (755), a vibrant showcase of traditional and contemporary arts in Udon Thani.",2/13/2025 16:21,4,Udon Thani,Thailand,19.24051372,96.64205002,2462,4.3,272,Free,Nomads
Isaan Spirit Ceremony of Arts in Udon Thani,Arts,"Explore Thai creativity at the Isaan Spirit Ceremony of Arts in Udon Thani, a vibrant showcase of traditional and contemporary arts in Udon Thani.",3/3/2025 22:47,5,Udon Thani,Thailand,14.07780368,97.50120464,607,3.1,144,High,Expats
Rice Spirit Ceremony of Food in Udon Thani,Food,"Experience the taste of Thailand at the Rice Spirit Ceremony of Food in Udon Thani, featuring iconic dishes and culinary traditions from Udon Thani.",1/13/2025 14:47,6,Udon Thani,Thailand,7.250140252,95.52300438,2950,4.1,47,High,Expats
Elephant Folk Dance Night of Food in Udon Thani,Food,"Experience the taste of Thailand at the Elephant Folk Dance Night of Food in Udon Thani, featuring iconic dishes and culinary traditions from Udon Thani.",3/3/2025 11:11,1,Udon Thani,Thailand,14.76677847,104.5192862,3511,3.3,830,Medium,Everyone
Rice Folk Dance Night of Food in Udon Thani,Food,"Experience the taste of Thailand at the Rice Folk Dance Night of Food in Udon Thani, featuring iconic dishes and culinary traditions from Udon Thani.",2/8/2025 1:04,3,Udon Thani,Thailand,9.943865066,98.26118366,4998,3.7,133,Low,Nomads
Isaan Silk Festival of Food in Udon Thani,Food,"Experience the taste of Thailand at the Isaan Silk Festival of Food in Udon Thani, featuring iconic dishes and culinary traditions from Udon Thani.",1/6/2025 21:50,4,Udon Thani,Thailand,13.03313072,104.6090956,874,4.8,293,Medium,Locals
Lifelong Learning Day in Udon Thani,Education,"Engage in dialogue and discovery at the Lifelong Learning Day in Udon Thani, an inspiring event promoting lifelong learning in Udon Thani.",2/6/2025 23:39,3,Udon Thani,Thailand,12.40553181,101.440614,4166,4.9,399,Medium,Locals
Knowledge & Culture Fair in Udon Thani,Education,"Engage in dialogue and discovery at the Knowledge & Culture Fair in Udon Thani, an inspiring event promoting lifelong learning in Udon Thani.",2/22/2025 19:14,5,Udon Thani,Thailand,6.241932624,97.69495751,1870,4.2,615,Free,Locals
Traditional Knowledge Forum in Udon Thani,Education,"Engage in dialogue and discovery at the Traditional Knowledge Forum in Udon Thani, an inspiring event promoting lifelong learning in Udon Thani.",3/13/2025 22:24,4,Udon Thani,Thailand,10.32142791,97.64163264,3552,3.7,74,Medium,Expats
Sustainable Travel Thailand in Udon Thani,Travel,"Meet fellow travelers and discover new destinations at the Sustainable Travel Thailand in Udon Thani, spotlighting adventure and exploration in Udon Thani.",3/8/2025 16:34,1,Udon Thani,Thailand,12.81150562,99.73065078,298,4.0,162,High,Everyone
Local Trails & Taste Expo in Udon Thani,Travel,"Meet fellow travelers and discover new destinations at the Local Trails & Taste Expo in Udon Thani, spotlighting adventure and exploration in Udon Thani.",1/19/2025 2:45,4,Udon Thani,Thailand,19.20640712,100.4173535,109,3.5,656,Low,Nomads
Cultural Harmony Music Fest in Surat Thani,Music,"Enjoy live performances and local rhythms at the Cultural Harmony Music Fest in Surat Thani, celebrating Thai music culture in Surat Thani.",2/3/2025 11:10,4,Surat Thani,Thailand,19.82785194,102.8009213,3577,4.3,32,Low,Nomads
Southern Beats Showcase in Surat Thani,Music,"Enjoy live performances and local rhythms at the Southern Beats Showcase in Surat Thani, celebrating Thai music culture in Surat Thani.",1/4/2025 23:26,3,Surat Thani,Thailand,15.27139291,100.8336196,3589,4.4,889,Free,Nomads
Isaan Sound Celebration in Surat Thani,Music,"Enjoy live performances and local rhythms at the Isaan Sound Celebration in Surat Thani, celebrating Thai music culture in Surat Thani.",2/11/2025 5:20,2,Surat Thani,Thailand,11.56547062,96.78649614,4370,3.1,178,Free,Expats
Thai Indie Sound Festival in Surat Thani,Music,"Enjoy live performances and local rhythms at the Thai Indie Sound Festival in Surat Thani, celebrating Thai music culture in Surat Thani.",1/14/2025 10:10,3,Surat Thani,Thailand,5.058975564,95.39418712,118,3.0,970,High,Everyone
Sea Lotus Ritual of Sports in Surat Thani,Sports,"Compete or cheer at the Sea Lotus Ritual of Sports in Surat Thani, an action-packed sports celebration highlighting strength and spirit in Surat Thani.",3/13/2025 13:21,6,Surat Thani,Thailand,6.643505163,101.5377432,1919,3.5,488,Low,Nomads
Sea Island Street Feast of Sports in Surat Thani,Sports,"Compete or cheer at the Sea Island Street Feast of Sports in Surat Thani, an action-packed sports celebration highlighting strength and spirit in Surat Thani.",1/29/2025 18:42,6,Surat Thani,Thailand,6.960918094,98.7467981,3209,4.6,50,High,Nomads
Coastal Games Thailand in Surat Thani,Sports,"Join athletes and fans at the Coastal Games Thailand in Surat Thani, where tradition and energy drive Thai sports in Surat Thani.",1/21/2025 17:44,3,Surat Thani,Thailand,19.56253095,103.0170022,2724,3.4,612,High,Locals
Sea Island Street Feast of Sports in Surat Thani (3fd),Sports,"Compete or cheer at the Sea Island Street Feast of Sports in Surat Thani (3fd), an action-packed sports celebration highlighting strength and spirit in Surat Thani.",1/19/2025 15:12,4,Surat Thani,Thailand,17.12662665,96.29163689,3327,4.1,455,Low,Everyone
Southeast Asia Tech Leadership Summit in Surat Thani,Technology,"Join leading tech minds and innovators at the Southeast Asia Tech Leadership Summit in Surat Thani, where the future of technology unfolds in Surat Thani.",2/3/2025 9:18,5,Surat Thani,Thailand,15.8185286,101.0853537,2292,4.0,968,Medium,Nomads
ThaiTech Expo in Surat Thani,Technology,"Join leading tech minds and innovators at the ThaiTech Expo in Surat Thani, where the future of technology unfolds in Surat Thani.",1/27/2025 10:31,2,Surat Thani,Thailand,16.48562821,95.76679724,1477,3.3,388,Low,Locals
SmartCity Innovation Fair in Surat Thani,Technology,"Join leading tech minds and innovators at the SmartCity Innovation Fair in Surat Thani, where the future of technology unfolds in Surat Thani.",1/31/2025 18:51,4,Surat Thani,Thailand,13.80275435,97.29184617,3623,4.0,202,Low,Nomads
Digital Futures Forum in Surat Thani,Technology,"Join leading tech minds and innovators at the Digital Futures Forum in Surat Thani, where the future of technology unfolds in Surat Thani.",2/2/2025 12:42,6,Surat Thani,Thailand,15.08710719,98.70707615,673,4.5,428,Medium,Nomads
Smart Solutions Thailand in Surat Thani,Technology,"Join leading tech minds and innovators at the Smart Solutions Thailand in Surat Thani, where the future of technology unfolds in Surat Thani.",1/27/2025 4:42,1,Surat Thani,Thailand,9.763734562,104.3389605,3513,3.1,772,High,Nomads
Sea Lotus Ritual of Arts in Surat Thani,Arts,"Explore Thai creativity at the Sea Lotus Ritual of Arts in Surat Thani, a vibrant showcase of traditional and contemporary arts in Surat Thani.",1/26/2025 16:41,4,Surat Thani,Thailand,13.58862394,103.1246517,1690,3.4,442,High,Expats
Sea Floating Festival of Arts in Surat Thani,Arts,"Explore Thai creativity at the Sea Floating Festival of Arts in Surat Thani, a vibrant showcase of traditional and contemporary arts in Surat Thani.",1/21/2025 12:43,1,Surat Thani,Thailand,8.803897698,98.92817152,544,3.3,715,Medium,Expats
Island Floating Festival of Arts in Surat Thani,Arts,"Explore Thai creativity at the Island Floating Festival of Arts in Surat Thani, a vibrant showcase of traditional and contemporary arts in Surat Thani.",2/9/2025 14:31,2,Surat Thani,Thailand,11.99090486,103.6018247,2024,4.1,133,Low,Locals
Lotus Floating Festival of Food in Surat Thani,Food,"Experience the taste of Thailand at the Lotus Floating Festival of Food in Surat Thani, featuring iconic dishes and culinary traditions from Surat Thani.",3/14/2025 16:25,4,Surat Thani,Thailand,11.95242484,96.15804211,726,5.0,478,Free,Expats
Songkran Lotus Ritual of Food in Surat Thani,Food,"Experience the taste of Thailand at the Songkran Lotus Ritual of Food in Surat Thani, featuring iconic dishes and culinary traditions from Surat Thani.",1/23/2025 19:14,3,Surat Thani,Thailand,7.145611161,103.8859911,3826,3.8,346,Medium,Nomads
Sea Island Street Feast of Food in Surat Thani (d60),Food,"Experience the taste of Thailand at the Sea Island Street Feast of Food in Surat Thani (d60), featuring iconic dishes and culinary traditions from Surat Thani.",1/15/2025 0:43,6,Surat Thani,Thailand,19.38725729,96.16951904,2282,3.8,280,Medium,Expats
Knowledge & Culture Fair in Surat Thani,Education,"Engage in dialogue and discovery at the Knowledge & Culture Fair in Surat Thani, an inspiring event promoting lifelong learning in Surat Thani.",3/9/2025 16:05,3,Surat Thani,Thailand,8.511180074,104.0162739,3317,4.9,116,High,Expats
Smart Learning Thailand in Surat Thani,Education,"Engage in dialogue and discovery at the Smart Learning Thailand in Surat Thani, an inspiring event promoting lifelong learning in Surat Thani.",3/15/2025 14:52,5,Surat Thani,Thailand,8.984131304,101.8277617,2231,3.7,337,High,Nomads
EduFuture Forum Thailand in Surat Thani,Education,"Engage in dialogue and discovery at the EduFuture Forum Thailand in Surat Thani, an inspiring event promoting lifelong learning in Surat Thani.",1/5/2025 12:28,4,Surat Thani,Thailand,9.030712357,97.73480395,1353,3.1,345,High,Nomads
Lifelong Learning Day in Surat Thani,Education,"Engage in dialogue and discovery at the Lifelong Learning Day in Surat Thani, an inspiring event promoting lifelong learning in Surat Thani.",2/25/2025 8:54,1,Surat Thani,Thailand,9.513789835,104.0399839,805,3.4,952,Medium,Locals
Future Skills Festival in Surat Thani,Education,"Engage in dialogue and discovery at the Future Skills Festival in Surat Thani, an inspiring event promoting lifelong learning in Surat Thani.",1/12/2025 17:04,3,Surat Thani,Thailand,16.51653098,97.45020119,1153,3.8,805,High,Nomads
Discover Thailand Tourism Fair in Surat Thani,Travel,"Meet fellow travelers and discover new destinations at the Discover Thailand Tourism Fair in Surat Thani, spotlighting adventure and exploration in Surat Thani.",1/12/2025 21:49,2,Surat Thani,Thailand,15.44696617,100.9910233,1641,4.9,190,Low,Everyone
Travel Tech Asia in Surat Thani,Travel,"Meet fellow travelers and discover new destinations at the Travel Tech Asia in Surat Thani, spotlighting adventure and exploration in Surat Thani.",2/18/2025 10:24,2,Surat Thani,Thailand,5.667825394,95.02970629,4078,4.7,98,Low,Locals
Sustainable Travel Thailand in Surat Thani,Travel,"Meet fellow travelers and discover new destinations at the Sustainable Travel Thailand in Surat Thani, spotlighting adventure and exploration in Surat Thani.",1/8/2025 0:59,2,Surat Thani,Thailand,17.07145778,99.82210424,4371,3.8,67,Low,Locals
Lantern Melody Night in Hat Yai,Music,"Enjoy live performances and local rhythms at the Lantern Melody Night in Hat Yai, celebrating Thai music culture in Hat Yai.",1/7/2025 6:31,2,Hat Yai,Thailand,15.52825105,98.20675847,4602,3.4,969,High,Expats
Isaan Sound Celebration in Hat Yai,Music,"Enjoy live performances and local rhythms at the Isaan Sound Celebration in Hat Yai, celebrating Thai music culture in Hat Yai.",1/1/2025 6:13,6,Hat Yai,Thailand,18.00335279,97.26940358,4096,4.1,237,Free,Everyone
Cultural Harmony Music Fest in Hat Yai,Music,"Enjoy live performances and local rhythms at the Cultural Harmony Music Fest in Hat Yai, celebrating Thai music culture in Hat Yai.",2/6/2025 1:39,1,Hat Yai,Thailand,13.88042286,100.3174388,1253,3.3,438,High,Expats
Songkran Street Music Fest in Hat Yai,Music,"Enjoy live performances and local rhythms at the Songkran Street Music Fest in Hat Yai, celebrating Thai music culture in Hat Yai.",1/2/2025 15:34,3,Hat Yai,Thailand,7.802280541,102.6095594,4883,3.1,971,Medium,Locals
Coastal Race Weekend in Hat Yai,Sports,"Experience competitive spirit and high energy at the Coastal Race Weekend in Hat Yai, a celebration of movement and sports in Hat Yai.",1/24/2025 19:54,2,Hat Yai,Thailand,19.76633358,104.7767307,691,3.8,487,Low,Expats
Sea Island Street Feast of Sports in Hat Yai,Sports,"Compete or cheer at the Sea Island Street Feast of Sports in Hat Yai, an action-packed sports celebration highlighting strength and spirit in Hat Yai.",1/9/2025 15:23,2,Hat Yai,Thailand,17.25402113,95.08699946,1751,3.1,982,Free,Locals
Thai Street Athletics Challenge in Hat Yai,Sports,"Experience competitive spirit and high energy at the Thai Street Athletics Challenge in Hat Yai, a celebration of movement and sports in Hat Yai.",2/4/2025 13:02,5,Hat Yai,Thailand,6.327176575,95.65069165,4046,4.5,638,Medium,Everyone
SmartCity Innovation Fair in Hat Yai,Technology,"Join leading tech minds and innovators at the SmartCity Innovation Fair in Hat Yai, where the future of technology unfolds in Hat Yai.",2/6/2025 9:48,5,Hat Yai,Thailand,9.545073283,97.77103939,3305,3.9,209,High,Nomads
FutureCode Conference in Hat Yai,Technology,"Join leading tech minds and innovators at the FutureCode Conference in Hat Yai, where the future of technology unfolds in Hat Yai.",2/20/2025 17:19,1,Hat Yai,Thailand,10.76717174,99.32972259,921,4.2,832,Low,Locals
NextGen Tech Expo in Hat Yai,Technology,"Join leading tech minds and innovators at the NextGen Tech Expo in Hat Yai, where the future of technology unfolds in Hat Yai.",1/29/2025 2:08,4,Hat Yai,Thailand,9.506334054,101.0690865,1815,4.7,210,Medium,Locals
Cyber Future Thailand in Hat Yai,Technology,"Join leading tech minds and innovators at the Cyber Future Thailand in Hat Yai, where the future of technology unfolds in Hat Yai.",2/26/2025 18:13,4,Hat Yai,Thailand,12.85474972,95.9315414,1553,3.4,85,Medium,Locals
